ra0,dec0,ra1,dec1,time0,time1,expnum0,expnum1,p0,p1,pred_mag,actual_mag,kbo_id0,kbo_id1,real_ra0,real_dec0,real_ra1,real_dec1,pred_pos_x0,pred_pos_y0,pred_pos_x1,pred_pos_y1,pred_pos_x0_sub,pred_pos_y0_sub,pred_pos_x1_sub,pred_pos_y1_sub,real_pos_x0,real_pos_y0,real_pos_x1,real_pos_y1,real_pos_x0_sub,real_pos_y0_sub,real_pos_x1_sub,real_pos_y1_sub,cut_center_x0,cut_center_y0,cut_center_x1,cut_center_y1,original_num,original_num_among_positively_predicted
289.2289470883408,-21.48326480433643,289.2272353280347,-21.48351525316213,58665.3896444,58665.481291050004,3,35,1.0,1.0,23.234375,23.19,35674.0,35674.0,289.2290023750048,-21.48326218119722,289.22722150076726,-21.483475982234356,53.268117084607525,423.51474613166056,17.217299621512893,429.7662117098755,38.15625,29.15625,6.65234375,33.40625,53.391867084607526,422.8384961316606,16.524955871512894,428.3499617098755,38.28,28.480000000000018,5.960000000000001,31.99000000000001,47.111867084607525,426.35849613166056,42.56495587151289,428.3599617098755,5833,544
289.22893184556614,-21.48324119492685,289.2271746510774,-21.483494693430217,58665.3896444,58665.484152799996,3,36,1.0,1.0,23.203125,23.19,35674.0,35674.0,289.2290023750048,-21.48326218119722,289.2271656834576,-21.48348299130903,52.986867084607525,423.04599613166056,16.21546136604161,429.2627633111613,37.875,28.6875,5.51171875,33.03125,53.391867084607526,422.8384961316606,15.75374261604161,428.26151331116125,38.28,28.480000000000018,5.050000000000001,32.02999999999997,47.111867084607525,426.35849613166056,42.70374261604161,428.2315133111613,5834,545
289.2289454540726,-21.483250522435753,289.22717041631194,-21.48347529416502,58665.3896444,58665.48701015,3,37,1.0,1.0,23.046875,23.19,35674.0,35674.0,289.2290023750048,-21.48326218119722,289.22710994149446,-21.483489813381624,53.236867084607525,423.23349613166056,16.106085578000148,429.03285628815956,38.125,28.875,5.46875,32.75,53.391867084607526,422.8384961316606,14.637335578000148,428.5828562881596,38.28,28.480000000000018,4.0,32.30000000000001,47.111867084607525,426.35849613166056,42.63733557800015,428.28285628815956,5835,546
289.22896589520724,-21.48325894937252,289.22709919222035,-21.483490093800278,58665.3896444,58665.48986865,3,38,1.0,1.0,22.90625,23.19,35674.0,35674.0,289.2290023750048,-21.48326218119722,289.2270539585442,-21.48349655094543,53.611867084607525,423.40537113166056,14.567775968362412,429.2966212446979,38.5,29.046875,4.09375,32.9375,53.391867084607526,422.8384961316606,13.214025968362412,428.76912124469794,38.28,28.480000000000018,2.74,32.410000000000025,47.111867084607525,426.35849613166056,42.47402596836241,428.3591212446979,5836,547
289.22894025169245,-21.48326649982838,289.2270107965308,-21.48351637869119,58665.3896444,58665.49274965,3,39,1.0,1.0,23.125,23.19,35674.0,35674.0,289.2290023750048,-21.48326218119722,289.22699814323227,-21.483503805098998,53.143117084607525,423.54599613166056,12.933059296108468,429.81100010559567,38.03125,29.1875,2.49609375,33.34375,53.391867084607526,422.8384961316606,12.136965546108467,429.02725010559567,38.28,28.480000000000018,1.6999999999999993,32.56,47.111867084607525,426.35849613166056,42.43696554610847,428.46725010559567,5837,548
289.22895898164484,-21.48327574810719,289.22696889718856,-21.483561848621093,58665.3896444,58665.49560705,3,40,1.0,1.0,23.09375,23.19,35674.0,35674.0,289.2290023750048,-21.48326218119722,289.2269425816123,-21.483510546769686,53.486867084607525,423.73349613166056,18.437240334175158,431.26641775653343,38.375,29.375,1.8330078125,34.28125,53.391867084607526,422.8384961316606,17.554232521675157,430.23516775653343,38.28,28.480000000000018,0.9499999999999993,33.25,47.111867084607525,426.35849613166056,48.60423252167516,428.98516775653343,5838,549
289.2289420276526,-21.483252959994655,289.2269905912163,-21.4835554809624,58665.3896444,58665.498465900004,3,41,1.0,0.888671875,23.171875,23.19,35674.0,35674.0,289.2290023750048,-21.48326218119722,289.2268867041205,-21.48351713924516,53.174367084607525,423.28037113166056,18.477125907819755,430.94496082026853,38.0625,28.921875,1.9697265625,34.0625,53.391867084607526,422.8384961316606,16.077399345319755,430.04246082026856,38.28,28.480000000000018,-0.4299999999999997,33.160000000000025,47.111867084607525,426.35849613166056,48.507399345319755,428.88246082026853,5839,550
289.22890992461333,-21.483286358368893,289.22888802157587,-21.48328953787801,58665.39251305,58665.3953726,4,5,1.0,1.0,23.046875,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.2288917024357,-21.483275484886953,52.924891897314524,423.60405626892816,52.26393917710766,423.64515638080684,37.40625,29.4375,36.96875,29.484375,53.118641897314525,422.43655626892814,51.62518917710766,422.53078138080684,37.6,28.269999999999982,36.33,28.370000000000005,47.518641897314524,426.16655626892816,47.29518917710766,426.16078138080684,5842,551
289.2289083529781,-21.48326015506339,289.2288196023334,-21.483269583262665,58665.39251305,58665.39823295,4,6,1.0,1.0,23.109375,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.2288360403778,-21.483281824446646,52.893641897314524,423.08843126892816,50.76785415876316,423.46439059447926,37.375,28.921875,35.625,29.1875,53.118641897314525,422.43655626892814,50.21285415876316,422.98689059447923,37.6,28.269999999999982,35.07,28.70999999999998,47.518641897314524,426.16655626892816,47.14285415876316,426.27689059447926,5843,552
289.2288947047077,-21.483258778606043,289.2288298226229,-21.483264751223796,58665.39251305,58665.4011011,4,7,1.0,1.0,22.890625,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.2287803949648,-21.483288533306034,52.643641897314524,423.05718126892816,50.57271663804943,423.19747608854345,37.125,28.890625,35.9375,29.03125,53.118641897314525,422.43655626892814,49.30521663804943,422.81622608854343,37.6,28.269999999999982,34.67,28.649999999999977,47.518641897314524,426.16655626892816,46.63521663804943,426.16622608854345,5844,553
289.2288998135729,-21.483261083181517,289.2287548936311,-21.483283141536596,58665.39251305,58665.403961949996,4,8,1.0,1.0,22.953125,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.2287247397045,-21.483295013436276,52.737391897314524,423.10405626892816,48.860975538431376,423.59580117777546,37.21875,28.9375,34.53125,29.3125,53.118641897314525,422.43655626892814,47.63972553843138,423.10330117777545,37.6,28.269999999999982,33.31,28.819999999999993,47.518641897314524,426.16655626892816,46.329725538431376,426.28330117777546,5845,554
289.22893387684155,-21.483275652200323,289.2286522204664,-21.483305045420895,58665.39251305,58665.40682785,4,9,1.0,1.0,22.921875,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.22866915611564,-21.48330151319169,53.362391897314524,423.40093126892816,46.910274561636356,424.0643114723955,37.84375,29.234375,32.75,29.859375,53.118641897314525,422.43655626892814,46.380274561636355,423.2049364723955,37.6,28.269999999999982,32.22,29.0,47.518641897314524,426.16655626892816,46.160274561636356,426.2049364723955,5846,555
289.2289338481198,-21.483281216136355,289.2285862100695,-21.483322470081877,58665.39251305,58665.40968885,4,10,1.0,1.0,23.109375,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.22861371020815,-21.483308218454223,53.362391897314524,423.51030626892816,45.46784401176092,424.3717863132465,37.84375,29.34375,31.453125,30.125,53.118641897314525,422.43655626892814,44.984719011760916,423.3467863132465,37.6,28.269999999999982,30.97,29.100000000000023,47.518641897314524,426.16655626892816,46.01471901176092,426.2467863132465,5847,556
289.22892023674797,-21.483272686037342,289.2285556737143,-21.483321083694708,58665.39251305,58665.4125493,4,11,1.0,1.0,23.046875,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.2285581383472,-21.483314952716842,53.112391897314524,423.33843126892816,44.80546595893202,424.5597839896079,37.59375,29.171875,30.875,29.984375,53.118641897314525,422.43655626892814,44.78046595893202,424.0154089896079,37.6,28.269999999999982,30.85,29.439999999999998,47.518641897314524,426.16655626892816,45.93046595893202,426.5754089896079,5848,557
289.22892024495513,-21.48327109634257,289.22846673993195,-21.483327063110778,58665.39251305,58665.41540975,4,12,1.0,1.0,23.109375,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.2285024920578,-21.483321344081233,53.112391897314524,423.30718126892816,42.74595296423229,424.5215798044833,37.59375,29.140625,29.328125,30.203125,53.118641897314525,422.43655626892814,42.817827964232286,423.7384548044833,37.6,28.269999999999982,29.4,29.420000000000016,47.518641897314524,426.16655626892816,45.41782796423229,426.3184548044833,5849,558
289.22890142213504,-21.48328013285414,289.2284436434665,-21.483347355351828,58665.39251305,58665.4182696,4,13,1.0,1.0,23.109375,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.2284471061799,-21.48332809577051,52.768641897314524,423.47905626892816,42.11848829936923,424.9075859718341,37.25,29.3125,28.671875,30.484375,53.118641897314525,422.43655626892814,41.62661329936923,423.9532109718341,37.6,28.269999999999982,28.18,29.529999999999973,47.518641897314524,426.16655626892816,45.44661329936923,426.4232109718341,5850,559
289.22890832424974,-21.483265718990065,289.2283571224,-21.483341815802778,58665.39251305,58665.42112995,4,14,1.0,1.0,23.03125,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.2283915256356,-21.48333452300623,52.893641897314524,423.19780626892816,40.610725693462655,424.9928362966018,37.375,29.03125,27.203125,30.375,53.118641897314525,422.43655626892814,40.64760069346266,424.4778362966018,37.6,28.269999999999982,27.240000000000002,29.860000000000014,47.518641897314524,426.16655626892816,45.407600693462655,426.6178362966018,5851,560
289.22887591475364,-21.48326145634535,289.2283357444856,-21.48333467709875,58665.39251305,58665.42399445,4,15,1.0,1.0,23.0625,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.228336266191,-21.483341279034526,52.299891897314524,423.10405626892816,39.899800784658396,425.00005147865386,36.78125,28.9375,26.859375,30.25,53.118641897314525,422.43655626892814,38.95042578465839,424.88005147865385,37.6,28.269999999999982,25.909999999999997,30.129999999999995,47.518641897314524,426.16655626892816,45.040425784658396,426.75005147865386,5852,561
289.22890497169135,-21.48325384960175,289.2283117995154,-21.483328256095756,58665.39251305,58665.42685495,4,16,1.0,1.0,23.03125,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.22828056752707,-21.48334787176044,52.831141897314524,422.96343126892816,39.33998210218954,424.7538766222933,37.3125,28.796875,26.390625,30.15625,53.118641897314525,422.43655626892814,38.71935710218954,424.7276266222933,37.6,28.269999999999982,25.770000000000003,30.129999999999995,47.518641897314524,426.16655626892816,44.94935710218954,426.5976266222933,5853,562
289.22890665002177,-21.48325938687123,289.22826005543544,-21.483346735248592,58665.39251305,58665.42973635,4,17,1.0,1.0,23.0,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.228225077528,-21.483354473149245,52.862391897314524,423.07280626892816,38.31973165121042,425.3385215249025,37.34375,28.90625,25.453125,30.4375,53.118641897314525,422.43655626892814,37.54660665121042,425.3810215249025,37.6,28.269999999999982,24.68,30.480000000000018,47.518641897314524,426.16655626892816,44.86660665121042,426.9010215249025,5854,563
289.2289117917242,-21.48325533267617,289.2282144907114,-21.4833515428636,58665.39251305,58665.432593749996,4,18,1.0,1.0,22.9375,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.2281695401628,-21.483360882230013,52.956141897314524,422.99468126892816,37.30222662811025,425.45004959720313,37.4375,28.828125,24.609375,30.625,53.118641897314525,422.43655626892814,36.172851628110244,425.44504959720314,37.6,28.269999999999982,23.479999999999997,30.620000000000005,47.518641897314524,426.16655626892816,44.69285162811025,426.82504959720313,5855,564
289.2289339835291,-21.48325498617085,289.2281516728395,-21.483361419223442,58665.39251305,58665.4354683,4,19,1.0,1.0,23.21875,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.22811377939314,-21.4833676003223,53.362391897314524,422.99468126892816,36.25332256798765,425.8799838607956,37.84375,28.828125,23.453125,30.765625,53.118641897314525,422.43655626892814,35.360197567987655,425.1043588607956,37.6,28.269999999999982,22.560000000000002,29.99000000000001,47.518641897314524,426.16655626892816,44.80019756798765,427.1143588607956,5856,565
289.22894252705345,-21.483253263207015,289.22809981369466,-21.48336174639994,58665.39251305,58665.4383319,4,20,1.0,1.0,23.15625,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.2280579571068,-21.483374322591064,53.518641897314524,422.96343126892816,35.01523838160733,425.8354529391031,38.0,28.796875,22.515625,30.796875,53.118641897314525,422.43655626892814,33.74961338160733,425.1085779391031,37.6,28.269999999999982,21.25,30.069999999999993,47.518641897314524,426.16655626892816,44.49961338160733,427.0385779391031,5857,566
289.22889988745305,-21.483246775953248,289.228023994729,-21.483362718017,58665.39251305,58665.441190950005,4,21,1.0,1.0,23.28125,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.2280026486724,-21.483380792825923,52.737391897314524,422.82280626892816,33.53906947446603,425.9811186363313,37.21875,28.65625,21.15625,30.765625,53.118641897314525,422.43655626892814,32.53281947446603,425.5454936363313,37.6,28.269999999999982,20.15,30.329999999999984,47.518641897314524,426.16655626892816,44.38281947446603,427.2154936363313,5858,567
289.22888438026484,-21.48327483546241,289.22792707935184,-21.48339791058439,58665.39251305,58665.4440494,4,22,1.0,1.0,22.796875,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.22794699814744,-21.483387443314122,52.456141897314524,423.36968126892816,31.476299507762292,426.6597532891028,36.9375,29.203125,19.390625,31.5,53.118641897314525,422.43655626892814,30.92567450776229,425.6197532891028,37.6,28.269999999999982,18.84,30.45999999999998,47.518641897314524,426.16655626892816,44.08567450776229,427.1597532891028,5859,568
289.2289100231029,-21.48326728202982,289.2279471525847,-21.48340065803136,58665.39251305,58665.446911499996,4,23,1.0,1.0,22.890625,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.2278915711709,-21.48339395800646,52.924891897314524,423.22905626892816,31.748474563048944,426.7785759507435,37.40625,29.0625,19.75,31.5,53.118641897314525,422.43655626892814,30.728474563048945,425.9085759507435,37.6,28.269999999999982,18.73,30.629999999999995,47.518641897314524,426.16655626892816,43.998474563048944,427.2785759507435,5860,569
289.2289356782817,-21.483257344057204,289.22787640457136,-21.4834023991732,58665.39251305,58665.449775650006,4,24,1.0,1.0,23.09375,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.2278362794389,-21.483400418679704,53.393641897314524,423.04155626892816,30.35499603740857,426.86107416627624,37.875,28.875,18.4375,31.515625,53.118641897314525,422.43655626892814,29.53749603740857,426.15544916627624,37.6,28.269999999999982,17.62,30.810000000000002,47.518641897314524,426.16655626892816,43.91749603740857,427.34544916627624,5861,570
289.2288895958451,-21.483256474031723,289.227771166536,-21.483404028912013,58665.39251305,58665.45263845,4,25,1.0,1.0,22.8125,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.22778026012224,-21.483407530295448,52.549891897314524,423.01030626892816,28.20312759096896,426.8284197021785,37.03125,28.84375,16.5,31.484375,53.118641897314525,422.43655626892814,28.073127590968962,426.2440447021785,37.6,28.269999999999982,16.37,30.899999999999977,47.518641897314524,426.16655626892816,43.70312759096896,427.3440447021785,5862,571
289.2289322641553,-21.48325739736521,289.22771359816437,-21.48342259964892,58665.39251305,58665.45550505,4,26,1.0,1.0,22.65625,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.2277240400658,-21.483414012612453,53.331141897314524,423.04155626892816,27.099643421965652,427.37565724927845,37.8125,28.875,15.421875,31.859375,53.118641897314525,422.43655626892814,26.96776842196565,426.7262822492784,37.6,28.269999999999982,15.29,31.20999999999998,47.518641897314524,426.16655626892816,43.67776842196565,427.51628224927845,5863,572
289.2289374263804,-21.483249368936264,289.2276592758641,-21.483422898624568,58665.39251305,58665.458398350005,4,27,1.0,1.0,22.859375,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.2276680148035,-21.483421305207674,53.424891897314524,422.88530626892816,26.02013999224232,427.53868520248307,37.90625,28.71875,14.484375,31.8125,53.118641897314525,422.43655626892814,25.71576499224232,427.23618520248306,37.6,28.269999999999982,14.18,31.50999999999999,47.518641897314524,426.16655626892816,43.53576499224232,427.72618520248307,5864,573
289.2289271019309,-21.48326542579685,289.227614833446,-21.483440228122245,58665.39251305,58665.46125750001,4,28,1.0,1.0,23.03125,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.2276121524247,-21.483428221063026,53.237391897314524,423.19780626892816,25.000328112390207,427.78686433895496,37.71875,29.03125,13.6015625,32.15625,53.118641897314525,422.43655626892814,24.348765612390206,427.18061433895497,37.6,28.269999999999982,12.95,31.55000000000001,47.518641897314524,426.16655626892816,43.39876561239021,427.63061433895496,5865,574
289.22892879258,-21.483268578532215,289.2275110127672,-21.48345552892846,58665.39251305,58665.4641172,4,29,1.0,1.0,22.921875,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.227556598406,-21.48343472917714,53.268641897314524,423.26030626892816,23.097361392029143,428.29517715813404,37.75,29.09375,11.7578125,32.46875,53.118641897314525,422.43655626892814,23.269548892029142,427.726427158134,37.6,28.269999999999982,11.93,31.899999999999977,47.518641897314524,426.16655626892816,43.33954889202914,427.82642715813404,5866,575
289.2289526955861,-21.483267410535962,289.22745254041814,-21.48348500095184,58665.39251305,58665.4669749,4,30,1.0,1.0,22.984375,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.2275006274083,-21.483441966093714,53.706141897314524,423.24468126892816,21.933783345973893,428.90149006077877,38.1875,29.078125,10.640625,33.0,53.118641897314525,422.43655626892814,22.103158345973892,427.97149006077876,37.6,28.269999999999982,10.809999999999999,32.06999999999999,47.518641897314524,426.16655626892816,43.29315834597389,427.90149006077877,5867,576
289.22894414795053,-21.48326992834587,289.2274269651909,-21.48349985855298,58665.39251305,58665.4698372,4,31,1.0,1.0,23.046875,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.2274449179027,-21.483448631471692,53.549891897314524,423.29155626892816,21.226498907004043,429.0516929013361,38.03125,29.125,10.1953125,33.3125,53.118641897314525,422.43655626892814,20.581186407004044,427.7891929013361,37.6,28.269999999999982,9.55,32.05000000000001,47.518641897314524,426.16655626892816,43.03118640700404,427.7391929013361,5868,577
289.22893039296076,-21.483289217925655,289.227447190727,-21.48351112166519,58665.39251305,58665.4726965,4,32,1.0,1.0,23.203125,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.227389132585,-21.483455578914402,53.299891897314524,423.66655626892816,21.539016247628638,429.41933223035153,37.78125,29.5,10.5390625,33.53125,53.118641897314525,422.43655626892814,20.469953747628637,428.19808223035153,37.6,28.269999999999982,9.469999999999999,32.31,47.518641897314524,426.16655626892816,42.99995374762864,427.88808223035153,5869,578
289.2289066541259,-21.4832585920248,289.2273089315896,-21.48344999229351,58665.39251305,58665.4755726,4,33,1.0,1.0,22.5625,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.2273328652139,-21.483462152733274,52.862391897314524,423.05718126892816,19.080434538177997,428.2737562817217,37.34375,28.890625,8.0,32.28125,53.118641897314525,422.43655626892814,18.600434538177996,428.5125062817217,37.6,28.269999999999982,7.52,32.51999999999998,47.518641897314524,426.16655626892816,43.080434538178,427.9925062817217,5870,579
289.228935629041,-21.483266882222964,289.2273036950921,-21.483493592642898,58665.39251305,58665.478430949996,4,34,1.0,1.0,23.03125,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.22727726284876,-21.483469468205584,53.393641897314524,423.22905626892816,18.69655768079633,429.2922228398984,37.875,29.0625,7.9296875,33.125,53.118641897314525,422.43655626892814,17.976870180796332,427.9772228398984,37.6,28.269999999999982,7.210000000000001,31.810000000000002,47.518641897314524,426.16655626892816,42.76687018079633,428.1672228398984,5871,580
289.2289031948596,-21.48326738864595,289.2272315963514,-21.483496235578162,58665.39251305,58665.481291050004,4,35,1.0,1.0,23.09375,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.22722150076726,-21.483475982234356,52.799891897314524,423.22905626892816,17.146987121512893,429.3912117098755,37.28125,29.0625,6.58203125,33.03125,53.118641897314525,422.43655626892814,16.524955871512894,428.3499617098755,37.6,28.269999999999982,5.960000000000001,31.99000000000001,47.518641897314524,426.16655626892816,42.56495587151289,428.3599617098755,5872,581
289.2288964610214,-21.483249213800082,289.22719451458437,-21.483489619986095,58665.39251305,58665.484152799996,4,36,1.0,1.0,22.984375,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.2271656834576,-21.48348299130903,52.674891897314524,422.86968126892816,16.57874261604161,429.1690133111613,37.15625,28.703125,5.875,32.9375,53.118641897314525,422.43655626892814,15.75374261604161,428.26151331116125,37.6,28.269999999999982,5.050000000000001,32.02999999999997,47.518641897314524,426.16655626892816,42.70374261604161,428.2315133111613,5873,582
289.22893404508454,-21.483243063474877,289.22714529259054,-21.483467732673038,58665.39251305,58665.48701015,4,37,1.0,1.0,22.953125,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.22710994149446,-21.483489813381624,53.362391897314524,422.76030626892816,15.645148078000148,428.87660628815956,37.84375,28.59375,5.0078125,32.59375,53.118641897314525,422.43655626892814,14.637335578000148,428.5828562881596,37.6,28.269999999999982,4.0,32.30000000000001,47.518641897314524,426.16655626892816,42.63733557800015,428.28285628815956,5874,583
289.228922140798,-21.48323450675561,289.22710447545865,-21.483461400742023,58665.39251305,58665.48986865,4,38,1.0,1.0,22.9375,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.2270539585442,-21.48349655094543,53.143641897314524,422.58843126892816,14.661525968362412,428.7341212446979,37.625,28.421875,4.1875,32.375,53.118641897314525,422.43655626892814,13.214025968362412,428.76912124469794,37.6,28.269999999999982,2.74,32.410000000000025,47.518641897314524,426.16655626892816,42.47402596836241,428.3591212446979,5875,584
289.22890674852647,-21.483240310569094,289.227006362726,-21.483508498757843,58665.39251305,58665.49274965,4,39,1.0,1.0,22.921875,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.22699814323227,-21.483503805098998,52.862391897314524,422.69780626892816,12.851028046108468,429.65475010559567,37.34375,28.53125,2.4140625,33.1875,53.118641897314525,422.43655626892814,12.136965546108467,429.02725010559567,37.6,28.269999999999982,1.6999999999999993,32.56,47.518641897314524,426.16655626892816,42.43696554610847,428.46725010559567,5876,585
289.228937229426,-21.48328752161742,289.22698702970763,-21.4835711100856,58665.39251305,58665.49560705,4,40,1.0,1.0,23.015625,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.2269425816123,-21.483510546769686,53.424891897314524,423.63530626892816,18.770248146675158,431.45391775653343,37.90625,29.46875,2.166015625,34.46875,53.118641897314525,422.43655626892814,17.554232521675157,430.23516775653343,37.6,28.269999999999982,0.9499999999999993,33.25,47.518641897314524,426.16655626892816,48.60423252167516,428.98516775653343,5877,586
289.2289169005953,-21.483257637252454,289.226973335487,-21.483552565098236,58665.39251305,58665.498465900004,4,41,1.0,0.20458984375,23.03125,23.19,35674.0,35674.0,289.2289468908204,-21.48326878903542,289.2268867041205,-21.48351713924516,53.049891897314524,423.04155626892816,18.160719657819755,430.88246082026853,37.53125,28.875,1.6533203125,34.0,53.118641897314525,422.43655626892814,16.077399345319755,430.04246082026856,37.6,28.269999999999982,-0.4299999999999997,33.160000000000025,47.518641897314524,426.16655626892816,48.507399345319755,428.88246082026853,5878,587
289.2288335442014,-21.48326256761453,289.2287446942662,-21.483275352895678,58665.3953726,58665.403961949996,5,8,1.0,1.0,22.96875,23.19,35674.0,35674.0,289.2288917024357,-21.483275484886953,289.2287247397045,-21.483295013436276,51.26393917710766,423.09828138080684,48.673475538431376,423.43955117777546,35.96875,28.9375,34.34375,29.15625,51.62518917710766,422.53078138080684,47.63972553843138,423.10330117777545,36.33,28.370000000000005,33.31,28.819999999999993,47.29518917710766,426.16078138080684,46.329725538431376,426.28330117777546,5883,588
289.2288557341607,-21.483262222827896,289.22867625097456,-21.48327924132228,58665.3953726,58665.40682785,5,9,1.0,1.0,22.9375,23.19,35674.0,35674.0,289.2288917024357,-21.483275484886953,289.22866915611564,-21.48330151319169,51.67018917710766,423.09828138080684,47.347774561636356,423.5643114723955,36.375,28.9375,33.1875,29.359375,51.62518917710766,422.53078138080684,46.380274561636355,423.2049364723955,36.33,28.370000000000005,32.22,29.0,47.29518917710766,426.16078138080684,46.160274561636356,426.2049364723955,5884,589
289.22885056397206,-21.48327184031037,289.22862304098265,-21.483296464717004,58665.3953726,58665.40968885,5,10,1.0,1.0,23.171875,23.19,35674.0,35674.0,289.2288917024357,-21.483275484886953,289.22861371020815,-21.483308218454223,51.57643917710766,423.28578138080684,46.13971901176092,423.8717863132465,36.28125,29.125,32.125,29.625,51.62518917710766,422.53078138080684,44.984719011760916,423.3467863132465,36.33,28.370000000000005,30.97,29.100000000000023,47.29518917710766,426.16078138080684,46.01471901176092,426.2467863132465,5885,590
289.22887444441324,-21.483274648317607,289.228609499836,-21.483309125332983,58665.3953726,58665.4125493,5,11,1.0,0.9990234375,23.0,23.19,35674.0,35674.0,289.2288917024357,-21.483275484886953,289.2285581383472,-21.483314952716842,52.01393917710766,423.34828138080684,45.78984095893202,424.3410339896079,36.71875,29.1875,31.859375,29.765625,51.62518917710766,422.53078138080684,44.78046595893202,424.0154089896079,36.33,28.370000000000005,30.85,29.439999999999998,47.29518917710766,426.16078138080684,45.93046595893202,426.5754089896079,5886,591
289.22884887352626,-21.48326868752592,289.2284684975905,-21.48331749865777,58665.3953726,58665.41540975,5,12,1.0,1.0,23.28125,23.19,35674.0,35674.0,289.2288917024357,-21.483275484886953,289.2285024920578,-21.483321344081233,51.54518917710766,423.22328138080684,42.77720296423229,424.3340798044833,36.25,29.0625,29.359375,30.015625,51.62518917710766,422.53078138080684,42.817827964232286,423.7384548044833,36.33,28.370000000000005,29.4,29.420000000000016,47.29518917710766,426.16078138080684,45.41782796423229,426.3184548044833,5887,592
289.2288334947703,-21.483272105527316,289.22843861815323,-21.48332994794126,58665.3953726,58665.4182696,5,13,1.0,1.0,23.125,23.19,35674.0,35674.0,289.2288917024357,-21.483275484886953,289.2284471061799,-21.48332809577051,51.26393917710766,423.28578138080684,42.02473829936923,424.5638359718341,35.96875,29.125,28.578125,30.140625,51.62518917710766,422.53078138080684,41.62661329936923,423.9532109718341,36.33,28.370000000000005,28.18,29.529999999999973,47.29518917710766,426.16078138080684,45.44661329936923,426.4232109718341,5888,593
289.2288352346431,-21.483265720396087,289.2283657110339,-21.483331349384255,58665.3953726,58665.42112995,5,14,1.0,1.0,22.984375,23.19,35674.0,35674.0,289.2288917024357,-21.483275484886953,289.2283915256356,-21.48333452300623,51.29518917710766,423.16078138080684,40.766975693462655,424.7897112966018,36.0,29.0,27.359375,30.171875,51.62518917710766,422.53078138080684,40.64760069346266,424.4778362966018,36.33,28.370000000000005,27.240000000000002,29.860000000000014,47.29518917710766,426.16078138080684,45.407600693462655,426.6178362966018,5889,594
289.2287994141042,-21.483261508409758,289.2283255508456,-21.483326091728273,58665.3953726,58665.42399445,5,15,1.0,1.0,22.9375,23.19,35674.0,35674.0,289.2288917024357,-21.483275484886953,289.228336266191,-21.483341279034526,50.63893917710766,423.06703138080684,39.712300784658396,424.82817647865386,35.34375,28.90625,26.671875,30.078125,51.62518917710766,422.53078138080684,38.95042578465839,424.88005147865385,36.33,28.370000000000005,25.909999999999997,30.129999999999995,47.29518917710766,426.16078138080684,45.040425784658396,426.75005147865386,5890,595
